אפיק השקעה	מס מסלול	שם מסלול אחיד	שם חברה	חברה מקוצר	סוג חיסכון	סוג קופה	סוג מסלול	ח.פ	שנה	רבעון	תרומה	משקל	תשואה
אגרות חוב קונצרניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	3	-0.000687015	0.085723591	-0.008014302
אגרות חוב קונצרניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	4	0.000482883	0.081811401	0.005902387
אגרות חוב קונצרניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	1	-0.000856556	0.021253959	-0.040301005
אגרות חוב קונצרניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	2	-0.000560458	0.01942146	-0.028857677
אגרות חוב קונצרניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	3	-8.18E-06	0.017791654	-0.00045988
אגרות חוב קונצרניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	4	0.000503775	0.017284191	0.02914655
מניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	1	-0.048877999	0.199255891	-0.245302652
מניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	2	-0.033181301	0.186882283	-0.177551881
מניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	3	-0.023472596	0.189439141	-0.123905734
מניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	4	0.008902423	0.215995504	0.041215781
קרנות סל	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	1	-0.021337766	0.083605959	-0.255218243
קרנות סל	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	2	-0.012713685	0.096395229	-0.131891225
קרנות סל	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	3	-0.008407392	0.095957511	-0.087615779
קרנות סל	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	4	-0.000644036	0.088886128	-0.007245627
קרנות נאמנות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	1	-0.010886004	0.071790658	-0.151635381
קרנות נאמנות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	2	-0.003771745	0.067171167	-0.056151254
קרנות נאמנות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	3	0.000149178	0.067127589	0.002222299
קרנות נאמנות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	4	0.003687419	0.065923102	0.055935153
קרנות השקעה	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	1	-2.65E-05	0.000698905	-0.037847119
קרנות השקעה	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	2	-5.27E-05	0.000628944	-0.083723389
קרנות השקעה	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	3	-0.000122209	0.000537952	-0.227175454
קרנות השקעה	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	4	-0.000130172	0.000516101	-0.252221622
כתבי אופציה	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	1	-2.15E-05	6.00E-05	-0.35860198
כתבי אופציה	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	2	-5.34E-05	2.06E-05	-2.594701527
כתבי אופציה	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	3	-4.50E-05	2.82E-05	-1.59582237
כתבי אופציה	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	4	1.10E-05	7.97E-05	0.137872525
חוזים עתידיים	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	1	-0.015859382	-0.012521771	1.266544611
חוזים עתידיים	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	2	-0.003437091	0.001619607	-2.122176164
חוזים עתידיים	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	3	-0.000386604	-0.002672419	0.144664318
חוזים עתידיים	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	4	0.019109131	0.006291349	3.037366257
אופציות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	1	-0.000403864	0.001163927	-0.346984151
אופציות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	2	-0.000343812	0.00121947	-0.281935736
אופציות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	3	-0.000404747	0.00014933	-2.710420904
אופציות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	4	-0.000205008	0.000341796	-0.599795538
מוצרים מובנים	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	1	-0.000531634	0.013059737	-0.040707838
מוצרים מובנים	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	2	3.53E-05	0.012747614	0.002770369
מוצרים מובנים	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	3	0.000285413	0.012825417	0.022253722
מוצרים מובנים	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	4	-0.00025878	0.011176441	-0.023154096
הלוואות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	1	-0.005365872	0.073459064	-0.073045744
הלוואות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	2	-0.002508678	0.070440107	-0.035614339
הלוואות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	3	0.000202622	0.065130702	0.003111004
הלוואות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	4	0.001408428	0.057811651	0.024362352
פקדונות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	1	-8.84E-05	0.008962839	-0.009860387
פקדונות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	2	-1.32E-05	0.008717103	-0.001510742
פקדונות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	3	5.37E-05	0.008856463	0.006063301
פקדונות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	4	0.000142876	0.008859513	0.01612679
השקעות אחרות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	1	-0.00022952	0.009084179	-0.025265909
השקעות אחרות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	2	-0.000346808	0.000879571	-0.394292035
השקעות אחרות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	3	-0.000327802	0.000354764	-0.924001185
השקעות אחרות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	4	-0.000232295	-0.003595632	0.064604706
מזומנים ושווי מזומנים	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	1	0.000824774	0.05379173	0.01533272
מזומנים ושווי מזומנים	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	2	-0.000930564	0.070524209	-0.013194953
מזומנים ושווי מזומנים	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	3	-0.000637389	0.089408699	-0.007128939
מזומנים ושווי מזומנים	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	4	-0.002051186	0.100333892	-0.0204436
אגרות חוב ממשלתיות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	1	-0.003564436	0.137726016	-0.025880632
אגרות חוב ממשלתיות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	2	4.29E-05	0.139905165	0.000306451
אגרות חוב ממשלתיות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	3	-0.00100352	0.147447467	-0.00680595
אגרות חוב ממשלתיות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	4	-0.00017906	0.170531143	-0.001050014
אגרות חוב קונצרניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	1	-0.013102022	0.164985538	-0.079413154
אגרות חוב קונצרניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	2	-0.00773291	0.169088153	-0.045733012
אגרות חוב קונצרניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	3	-0.001643492	0.163115535	-0.010075629
אגרות חוב קונצרניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	4	0.001356403	0.129781226	0.010451455
אגרות חוב קונצרניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	1	-0.001343037	0.025929678	-0.051795347
אגרות חוב קונצרניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	2	-0.000795207	0.024253464	-0.032787338
אגרות חוב קונצרניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	3	-0.00022488	0.022054283	-0.010196643
אגרות חוב קונצרניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	4	0.000342071	0.020860856	0.016397733
מניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	1	-0.051591493	0.218457211	-0.236162919
מניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	2	-0.036503277	0.203517928	-0.179361483
מניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	3	-0.025780923	0.198492496	-0.129883613
מניות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	4	0.006657237	0.221096715	0.030110069
קרנות סל	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	1	-0.02158091	0.095128362	-0.226860942
קרנות סל	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	2	-0.013308355	0.106086453	-0.125448202
קרנות סל	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	3	-0.008695186	0.103634494	-0.083902432
קרנות סל	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	4	-0.001365417	0.094364292	-0.014469633
קרנות נאמנות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	1	-0.010043768	0.070026139	-0.143428839
קרנות נאמנות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	2	-0.003293743	0.065592001	-0.050215622
קרנות נאמנות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	3	0.00044715	0.064389945	0.006944412
קרנות נאמנות	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	4	0.004108485	0.062080193	0.066180286
קרנות השקעה	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	1	0.003209755	0.083752131	0.038324459
קרנות השקעה	18013	מנורה-קרן י' חדשה	מנורה מבטחים פנסיה וגמל	מנורה	קרן י'	קרן י'	ביטוח	520042540	2020	2	-0.001251229	0.074903275	-0.016704599
